HBNAME,Site,Date,Date Analysed,SW Sample Number,N1 Description,N1 Reported Value,N1 Sample 1,N1 Sample 2,N1 Sample 3,Calculated Mean,Standard Deviation,Flow (l/day),Ammonia (mg/l),pH Value,Modelled Flow (l/day),Million Gene Copies Per Person per Day,Analysis Lab,(Row Count)
Highland,Nairn,July 2021,14/07/2021,,Positive,59509,50001.4846302087,69018.2415107375,,59509.8630704731,13446.8777463978,,,,,28.6083344695272,SEPA - Low Volume,1
Highland,Nairn,July 2021,21/07/2021,,Positive,10311,7040.5857906826,13583.31851535,,10311.9521530163,4626.41067710345,,,,,4.95729213622783,SEPA - Low Volume,1
Highland,Nairn,August 2021,03/08/2021,,Positive,19621,20882.0455506831,18361.9041319286,,19621.9748413059,1782.00908675045,,,,,9.43292406080582,SEPA - Low Volume,1
Highland,Nairn,August 2021,05/08/2021,15220224,Positive,92568,105766.306620783,79369.7105315541,,92568.0085761687,18665.2120949361,,21.5,,3974596.66770229,37.8168874933372,SEPA - Low Volume,1
Highland,Nairn,August 2021,11/08/2021,15229011,Positive,18659,17062,20257,,18659.5,2259.20616589102,,20.9,,4064951.97281537,7.79627621921557,SEPA - Low Volume,1
Highland,Nairn,August 2021,30/08/2021,,Positive,204045,185236.223592745,222854.000172446,,204045.111882595,26599.7849126669,,,,,98.0911483647104,SEPA - Low Volume,1
Highland,Nairn,September 2021,06/09/2021,,Positive,83704,97137.7841782553,70271.2404428053,,83704.5123105303,18997.5152623818,,23.9,,3654200.82672381,31.4393152518916,SEPA - Low Volume,1
Highland,Nairn,September 2021,10/09/2021,,Positive,51333,50773.3333333333,51893.3333333333,,51333.3333333333,791.959594928943,,,,,24.6776096207216,SEPA - Low Volume,1
Highland,Nairn,September 2021,15/09/2021,15351857,Positive,119155,121059.425457174,117251.758657293,,119155.592057234,2692.42701469508,,22.05,,3895656.57100469,47.7119195364084,SEPA - Low Volume,1
Highland,Nairn,September 2021,30/09/2021,,Positive,16606,4504.5985068659,28709.2942903861,,16606.946398626,17115.3045250846,,,,,7.98350143280922,SEPA - Low Volume,1
Highland,Nairn,October 2021,07/10/2021,15428526,Positive,20942,15542.5494570303,26343.0820496697,,20942.81575335,7637.12983668162,,,,,10.0678954192182,SEPA - Low Volume,1
Highland,Nairn,October 2021,18/10/2021,15466280,Positive,197413,195894.620808089,198931.83530703,,197413.22805756,2147.63496811898,,17.42,,4697584.27962719,95.3196913057509,SEPA - Low Volume,1
Highland,Nairn,October 2021,20/10/2021,15477066,Positive,45240,32500.7508073236,57979.4553992196,,45240.1031032716,18016.1647927785,,,,,21.7483948750077,SEPA - Low Volume,1
Highland,Nairn,October 2021,27/10/2021,15516597,Positive,98417,83923.2195183973,112911.275699495,,98417.2476089459,20497.6510990705,,,,,47.3123847358336,SEPA - Low Volume,1
Highland,Nairn,November 2021,08/11/2021,15529268,Analysis Failed,,,,,,,,13.75,,5668579.85276627,,SEPA - Low Volume,1
Highland,Nairn,November 2021,11/11/2021,15562359,Positive,75567,69263.0571367964,81872.6174813382,,75567.8373090673,8916.30562740651,,15.36,,5191378.80060916,40.3228768233297,SEPA - Low Volume,1
Highland,Nairn,November 2021,22/11/2021,15584799,Positive,36775,38880.50582,34670.73092,,36775.61837,2976.76037905892,,18.65,,4449816.54489684,16.8203057941863,SEPA - Low Volume,1
Highland,Nairn,December 2021,06/12/2021,,Positive,119229,112288.649194873,126171.042762841,,119229.845978857,9816.33463101061,,,,,57.3176804065908,SEPA - Low Volume,1
Highland,Nairn,December 2021,09/12/2021,15656313,Analysis Failed,,,,,,,,17.52,,4676277.29639741,,SEPA - Low Volume,1
Highland,Nairn,December 2021,16/12/2021,15674549,Positive,31833,21897.0185832797,41770.8411117955,,31833.9298475376,14052.9146780115,,,,,15.3036096130708,SEPA - Low Volume,1
Highland,Nairn,January 2022,14/01/2022,15772364,Positive,51063,40227.1065315815,61899.5653423379,,51063.3359369597,15324.742590072,,,,,24.5478130555335,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,February 2021,18/02/2021,14725838,Positive (DNQ),1677,1677.32935315372,2274.10377384359,,1975.71656349866,421.983239708483,,12.54,,4764726.63438249,1.71096861724695,SEPA,1
Greater Glasgow and Clyde,Neilston,February 2021,18/02/2021,14725841,Positive (DNQ),3433,4246.8496268004,2620.10772631833,,3433.47867655936,1150.28022907116,,11.6,,4983340.66700591,3.10981350748744,SEPA,1
Greater Glasgow and Clyde,Neilston,February 2021,25/02/2021,14725844,Positive (DNQ),2158,1549.63204967749,2767.49192044181,,2158.56198505965,861.156973152427,,5.16,,7944538.52281707,3.116826398436,SEPA,1
Greater Glasgow and Clyde,Neilston,February 2021,25/02/2021,14725847,Weak Positive,1512,1577.35207846469,1447.31802349113,,1512.33505097791,91.9479620569876,,5.45,,7698335.38510488,2.1160418824205,SEPA,1
Greater Glasgow and Clyde,Neilston,March 2021,03/03/2021,14725850,Positive (DNQ),6824,6949.20555880099,6700.7474300965,,6824.97649444874,175.686427647865,,17.12,,3982860.80160686,4.94055458953618,SEPA,1
Greater Glasgow and Clyde,Neilston,March 2021,04/03/2021,14725853,Negative,0,,,,,,,18.21,,3843809.78448204,0,SEPA,1
Greater Glasgow and Clyde,Neilston,March 2021,10/03/2021,14730906,Positive,64433,62362.098530832,66504.7092657612,,64433.4038982966,2929.26814248466,,21.44,,3498918.16413117,40.9755011407761,SEPA,1
Greater Glasgow and Clyde,Neilston,March 2021,11/03/2021,14736778,Positive,21229,21229.4519222414,14118.3030800726,,17673.877501157,5028.34156832445,,14.77,,4336237.80504731,13.9291413635573,SEPA,1
Greater Glasgow and Clyde,Neilston,March 2021,16/03/2021,14745922,Positive (DNQ),2715.49470787286,2291.38151565254,3139.60790009317,,2715.49470787286,599.786628419314,,9.84,,5478532.14854467,2.70391222397026,SEPA,1
Greater Glasgow and Clyde,Neilston,March 2021,17/03/2021,14753064,Positive (DNQ),2167.56349836493,2445.68147578295,1889.4455209469,,2167.56349836493,393.318215604343,,10.71,,5217715.94537539,2.05556718066746,SEPA,1
Greater Glasgow and Clyde,Neilston,March 2021,25/03/2021,14765108,Positive (DNQ),2306,898.107330366613,3715.59354214594,,2306.85043625628,1992.26360624876,,23.18,,3345206.45695551,1.4025610640849,SEPA,1
Greater Glasgow and Clyde,Neilston,March 2021,26/03/2021,14776850,Positive (DNQ),2152,2503.79127503517,1801.47466259604,,2152.6329688156,496.612839195672,,23.25,,3339404.18879657,1.30652699981905,SEPA,1
Greater Glasgow and Clyde,Neilston,March 2021,31/03/2021,14786969,Analysis Failed,,,,,,,,5.26,,7857227.53005573,,SEPA,1
Greater Glasgow and Clyde,Neilston,March 2021,01/04/2021,14786969,Negative,0,,,,,,,5.26,,7857227.53005573,0,SEPA,1
Greater Glasgow and Clyde,Neilston,March 2021,06/04/2021,14793946,Analysis Failed,,,,,,,,9.17,,5705536.8748763,,SEPA,1
Greater Glasgow and Clyde,Neilston,April 2021,09/04/2021,14810775,Weak Positive,716,697.513350175323,735.129085162878,,716.3212176691,26.5983412890162,,22.21,,3428556.89392049,0.44637369122154,SEPA,1
Greater Glasgow and Clyde,Neilston,April 2021,09/04/2021,14817867,Weak Positive,794,1588.06590644503,0,,794.032953222516,1122.93217141844,,21.61,,3483044.51043803,0.502663053222207,SEPA,1
Greater Glasgow and Clyde,Neilston,April 2021,14/04/2021,14830404,Weak Positive,656,0,1313.22184765224,,656.61092382612,928.588073677226,,27.46,,3034284.56677617,0.362112757641265,SEPA,1
Greater Glasgow and Clyde,Neilston,April 2021,16/04/2021,14841013,Positive (DNQ),2861,2818.435068837,2904.64109477385,,2861.53808180542,60.9568655190939,,26.48,,3098438.38849395,1.61146845561674,SEPA,1
Greater Glasgow and Clyde,Neilston,April 2021,28/04/2021,14872853,Weak Positive,565,0,1131.82882009463,,565.914410047315,800.323833831282,,30.86,,2837064.65980065,0.29180948259127,SEPA,1
Greater Glasgow and Clyde,Neilston,May 2021,06/05/2021,14890688,Negative,0,,,,,,,26.34,,3107909.22891998,0,SEPA,1
Greater Glasgow and Clyde,Neilston,May 2021,07/05/2021,14897536,Weak Positive,832,987.535933946206,678.245722694033,,832.89082832012,218.701205731032,,19.81,,3661884.7919707,0.554334834168907,SEPA,1
Greater Glasgow and Clyde,Neilston,May 2021,12/05/2021,14921267,Negative,0,,,,,,,14.43,,4394770.11632633,0,SEPA,1
Greater Glasgow and Clyde,Neilston,May 2021,14/05/2021,14909013,Negative,0,,,,,,,16.92,,4009898.05675752,0,SEPA,1
Greater Glasgow and Clyde,Neilston,May 2021,18/05/2021,14936644,Negative,0,,,,,,,26.45,,3100461.20317712,0,SEPA,1
Greater Glasgow and Clyde,Neilston,May 2021,19/05/2021,14949979,Positive (DNQ),8995,8209.35550752778,9781.85174710047,,8995.60362731412,1111.9227543922,,27.6,,3025413.71018165,4.9464599319222,SEPA,1
Greater Glasgow and Clyde,Neilston,May 2021,26/05/2021,14969668,Positive (DNQ),4758,6021.56863764448,3494.91770527172,,4758.2431714581,1786.61200797209,,26.79,,3077745.33478914,2.66169769588285,SEPA,1
Greater Glasgow and Clyde,Neilston,May 2021,26/05/2021,14974518,Weak Positive,550,0,1101.97302546804,,550.986512734021,779.212598993109,,25.84,,3142391.65742424,0.314688371677329,SEPA,1
Greater Glasgow and Clyde,Neilston,June 2021,02/06/2021,14981517,Positive (DNQ),4585,5471.47121366832,3700.25427822677,,4585.86274594755,1252.43950600317,,28.32,,2980888.0232683,2.48454077349097,SEPA,1
Greater Glasgow and Clyde,Neilston,June 2021,09/06/2021,15013784,Positive (DNQ),1801.57498300046,1647.30236961396,1955.84759638695,,1801.57498300046,218.174422153925,,28.76,,2954546.00486248,0.967436599142891,SEPA,1
Greater Glasgow and Clyde,Neilston,June 2021,10/06/2021,15022966,Positive (DNQ),10725.8878090852,9554.56985883218,11897.2057593381,,10725.8878090852,1656.49373109882,,26.27,,3112674.45104968,6.06801107745631,SEPA,1
Greater Glasgow and Clyde,Neilston,June 2021,16/06/2021,15032255,Positive (DNQ),11410.5762786078,12054.6571451185,10766.4954120972,,11410.5762786078,910.867896684372,,18.73,,3782003.3212257,7.8434818943646,SEPA,1
Greater Glasgow and Clyde,Neilston,June 2021,18/06/2021,15045001,Positive (DNQ),2214.02268575498,2236.41008038061,2191.63529112936,,2214.02268575498,31.6605571057582,,21.01,,3539969.45583559,1.42449521666662,SEPA,1
Greater Glasgow and Clyde,Neilston,June 2021,23/06/2021,15057411,Positive (DNQ),5831.78027893437,5672.62069028298,5990.93986758576,,5831.78027893437,225.085648852522,,29.89,,2889712.73936294,3.0629170783719,SEPA,1
Greater Glasgow and Clyde,Neilston,June 2021,25/06/2021,15070144,Positive,25787,21121.5824802705,30453.7874922674,,25787.684986269,6598.8654474061,,29.19,,2929409.10018947,13.7300398167204,SEPA,1
Greater Glasgow and Clyde,Neilston,June 2021,29/06/2021,15080458,Positive,20177,25293.2522183095,15061.0161119648,,20177.1341651372,7235.28353749818,,30.26,,2869316.91923047,10.5224631845895,SEPA,1
Greater Glasgow and Clyde,Neilston,June 2021,01/07/2021,15084007,Positive,13452,10271.0666485587,16634.7484013267,,13452.9075249427,4499.80252069529,,27.7,,3019120.67526457,7.38203403325641,SEPA,1
Greater Glasgow and Clyde,Neilston,July 2021,12/07/2021,15118196,Positive,268356,295011.257728273,241701.030328569,,268356.144028421,37696.0233009281,,29.7,,2900341.58112192,141.462101613081,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,July 2021,14/07/2021,15135647,Positive,96823,100202.018375007,93444.4373149243,,96823.2278449655,4778.33139200213,,31.85,,2785953.69009413,49.0267228101612,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,July 2021,21/07/2021,15161159,Positive,36638,27696.1111707159,45581.862842458,,36638.987006587,12647.1362937075,,30.65,,2848239.73673629,18.967033570688,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,July 2021,26/07/2021,15164646,Positive,192820,203874.786912469,181765.791112028,,192820.289012248,15633.4208557169,,30.18,,2873693.42397003,100.70999573655,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,July 2021,28/07/2021,15188433,Positive,84256,94846.1393413203,73665.9375389743,,84256.0384401473,14976.6643213384,,31.82,,2787465.61509227,42.686443114468,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,August 2021,31/08/2021,15313570,Positive,892676,907408.556231183,877944.792565984,,892676.674398584,20834.0270869399,,30.02,,2882501.51454919,467.673912387614,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,September 2021,06/09/2021,15316462,Positive,314772,313233.716149004,316311.02082499,,314772.368486997,2175.98300416669,,30.3,,2867135.49734301,164.03035828277,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,September 2021,07/09/2021,15331232,Positive,258666,304339.171844991,212993.974654422,,258666.573249707,64590.8083622734,,33.89,,2688133.72022015,126.377742247607,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,September 2021,08/09/2021,15339966,Positive,159998,203415.040611187,116582.669714619,,159998.855162903,61399.7582874685,,31.15,,2821827.9239914,82.059112560039,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,September 2021,20/09/2021,15357870,Positive,191262,216486.571236414,166037.718913867,,191262.145075141,35672.725580352,,29.87,,2890826.5461977,100.491764134121,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,September 2021,30/09/2021,15412993,Positive,123312,133699.284766322,112926.437069509,,123312.860917915,14688.6214709721,,18.02,,3867091.51061789,86.670686587727,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,October 2021,05/10/2021,15434383,Positive,15240,16671.5616226552,13809.339714744,,15240.4506686996,2023.89652034474,,7.2,,6557976.07110237,18.1654872406667,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,October 2021,07/10/2021,15439180,Positive (DNQ),7384.16980371742,6895.2802061028,7873.05940133204,,7384.16980371742,691.394299449719,,14.62,,4361796.42558957,5.85391593162505,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,October 2021,22/10/2021,15487414,Positive,31965,35017.2471583065,28913.6356421753,,31965.4414002409,4315.90509278468,,10.1,,5396886.55709004,31.3547548135967,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,October 2021,25/10/2021,15491733,Positive,99929,90548.613691411,109310.800483106,,99929.7070872586,13266.8695102963,,9.94,,5446731.92059815,98.9259042908387,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,October 2021,27/10/2021,15505664,Positive,99886,97290.0240917976,102483.794689184,,99886.9093904906,3672.55040933895,,8.77,,5853941.00783067,106.276276813242,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,October 2021,01/11/2021,15509953,Positive (DNQ),8000.0371589364,8329.14118577207,7670.93313210073,,8000.0371589364,465.423378182602,,2.59,,11814482.4637023,17.1785348460961,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,November 2021,02/11/2021,15529271,Positive,14035,13286.7279739025,14783.3940661453,,14035.0610200239,1058.30274299686,,4.58,,8509080.43511788,21.7058275411071,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,November 2021,08/11/2021,15533825,Positive,166564,163155.244113512,169972.990758779,,166564.117436145,4820.87488527991,,14.61,,4363515.02333515,132.09833311181,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,November 2021,10/11/2021,15553451,Positive,12491,10207.0045596182,14776.1682698297,,12491.5864147239,3230.88664384205,,7.31,,6500977.84654355,14.7596376863513,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,November 2021,15/11/2021,15557794,Positive,32893,30800,34986,,32893,2959.94898604689,,13.41,,4584227.2051607,27.4062132786897,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,November 2021,16/11/2021,15584802,Positive,120329,111636.978118281,129022.481147289,,120329.729632785,12293.4070861514,,14.51,,4380803.5444885,95.8089614835781,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,November 2021,17/11/2021,15587306,Positive,50748,61754,39743,,50748.5,15564.1273606971,,15.44,,4226885.98529586,38.9872997864026,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,November 2021,23/11/2021,15604266,Positive,13856,12025.6352,15687.21255,,13856.423875,2589.12617402406,,15.33,,4244321.46283326,10.6890434843289,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,November 2021,25/11/2021,15611642,Positive,114137,117560.496079887,110714.555224398,,114137.525652142,4840.81120251826,,17.47,,3936723.53267561,81.6662819331432,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,December 2021,07/12/2021,15651997,Analysis Failed,,,,,,,,4.45,,8651321.57478146,,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,January 2022,05/01/2022,15757713,Positive,199134,264268.133403379,134001.645197732,,199134.889300555,92112.3171715703,,10.5,,5277543.79712479,191.011105019861,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,January 2022,06/01/2022,15762928,Positive,165615,114130.2091047,217099.961348141,,165615.085226421,72810.6100684359,,12.17,,4847597.36818453,145.916984964604,SEPA - Low Volume,1
Greater Glasgow and Clyde,Neilston,January 2022,14/01/2022,,Positive,50332,61839.73280069,38825.5188843147,,50332.6258425024,16273.5067239468,,,,,39.7590371135937,SEPA - Low Volume,1
Ayrshire and Arran,New Cumnock,January 2021,12/01/2021,14597808,Positive,205163,159015.071371067,235137.243538434,221338.905035764,205163.739981755,40557.0369635513,1805760,12.07,7.1,3232400.58821321,106.734795479532,SEPA,1
Ayrshire and Arran,New Cumnock,January 2021,18/01/2021,14597811,Positive (DNQ),9265,8302.82213987926,10227.6622908066,,9265.24221534293,1361.06752342086,4553280,4.86,7,5457341.14920758,12.1542039971987,SEPA,1
Ayrshire and Arran,New Cumnock,January 2021,20/01/2021,14597814,Positive,17094,17094.781468178,22555.407708471,,19825.0945883245,3861.24584403637,5823360,3.52,,6571095.77708213,33.2609227375008,SEPA,1
Ayrshire and Arran,New Cumnock,February 2021,04/02/2021,14630985,Positive,482346,475678.92678719,489015.023309546,,482346.975048368,9430.04428551596,11075616,9.57,,3694507.11455077,1539.12125450801,SEPA,1
Ayrshire and Arran,New Cumnock,February 2021,15/02/2021,14647592,Positive,25722,23287.8732724495,28156.2729480598,,25722.0731102546,3442.47842415039,2410560,7.21,,4348689.46205206,17.8636129520759,SEPA,1
Ayrshire and Arran,New Cumnock,February 2021,22/02/2021,14663890,Positive,10246,9948.13465389268,10543.9995559818,,10246.0671049373,421.3401129383,6432480,2.16,,8704516.6186892,18.9880788623356,SEPA,1
Ayrshire and Arran,New Cumnock,February 2021,25/02/2021,14685446,Positive,33908,32910.4413195032,34906.1601518714,,33908.3007356873,1411.18631970928,8036928,2.92,,7317526.17964297,78.5129851959279,SEPA,1
Ayrshire and Arran,New Cumnock,March 2021,03/03/2021,14718503,Positive,28861,29541.4834420964,28180.8878093579,,28861.1856257271,962.086398362153,2336256,6.91,,4456407.01407869,19.4258479070063,SEPA,1
Ayrshire and Arran,New Cumnock,March 2021,10/03/2021,14730915,Positive (DNQ),6608,9787.88948737533,3429.11296310181,,6608.50122523857,4496.33400036363,2382048,10.56,,3490942.74256367,4.53522533177098,SEPA,1
Ayrshire and Arran,New Cumnock,March 2021,16/03/2021,14757705,Positive (DNQ),5450.37723708773,6952.91586898177,3947.8386051937,,5450.37723708773,2124.91051121406,,3.78,,6306948.98227782,9.90355838907539,SEPA,1
Ayrshire and Arran,New Cumnock,March 2021,23/03/2021,14765111,Positive (DNQ),4210,3953.32690401872,4468.35387613616,,4210.84039007744,364.179064478222,,9.22,,3774613.36720342,4.57916866135015,SEPA,1
Ayrshire and Arran,New Cumnock,March 2021,01/04/2021,14786975,Negative,0,,,,,,,3.89,,6203644.95317819,0,SEPA,1
Ayrshire and Arran,New Cumnock,April 2021,08/04/2021,14810787,Negative,0,,,,,,,9.2,,3779335.48294287,0,SEPA,1
Ayrshire and Arran,New Cumnock,May 2021,10/05/2021,14894550,Positive (DNQ),3577,3131.12325042972,4024.48869787521,,3577.80597415247,631.704765966466,,7.06,,4401646.63809944,4.5370894952176,SEPA,1
Ayrshire and Arran,New Cumnock,May 2021,12/05/2021,14914180,Positive,19173,23566.6789979689,14780.9996673661,,19173.8393326675,6212.4134319997,,9.34,,3746615.93169961,20.6963445449786,SEPA,1
Ayrshire and Arran,New Cumnock,May 2021,20/05/2021,14941203,Positive,56283,62278.699358708,50287.8733960154,,56283.2863773617,8478.79435024762,,10.46,,3510118.62980387,56.9176064706895,SEPA,1
Ayrshire and Arran,New Cumnock,May 2021,28/05/2021,14965207,Positive (DNQ),4061,3569.46202192278,4553.95514762174,,4061.70858477226,696.141765213277,,7,,4423328.8359496,5.17610852960161,SEPA,1
Ayrshire and Arran,New Cumnock,June 2021,03/06/2021,14995333,Positive (DNQ),1624,1945.0749230876,1303.68578025554,,1624.38035167157,453.53061227597,,11.65,,3298988.0688012,1.54388112917303,SEPA,1
